Id,SalePrice
1702,241316.64655767623
1703,232552.76850057807
1704,257247.185754984
1705,247306.17531364752
1706,398840.65794995846
1707,226276.42805491676
1708,197988.24311056922
1709,284921.00119485083
1710,242004.51358846316
1711,230986.16182823468
1712,275702.7323991904
1713,265088.68117559486
1714,228529.23780405044
1715,196927.54015878023
1716,203069.00988258206
1717,187901.8191405029
1718,154662.68842157867
1719,200539.30870210126
1720,218239.76059305615
1721,168470.27519926179
1722,143590.9259396649
1723,155460.87536449192
1724,219832.81842838897
1725,213898.53344308227
1726,188876.9263920369
1727,177978.6463292054
1728,181617.5380653354
1729,155232.03535638208
1730,156793.55329764695
1731,128838.66687022138
1732,127703.06861956483
1733,120428.61465893652
1734,126762.34182832127
1735,129297.11715624902
1736,124054.5920122092
1737,313442.6055069627
1738,213437.1520862146
1739,276727.22712218756
1740,219903.103164388
1741,187688.57897380527
1742,164405.63592854585
1743,174017.06770178847
1744,305623.39423441095
1745,241815.10728384435
1746,191563.31238385296
1747,206741.81833113948
1748,207593.82591001096
1749,141956.76191524626
1750,130762.08010858258
1751,241474.83976602711
1752,132064.6728583146
1753,135812.55576430107
1754,203762.4853565577
1755,163514.1207043706
1756,124902.09605146873
1757,125360.39796822741
1758,141256.4270891647
1759,170256.03794268658
1760,164177.03750358443
1761,143729.36523054956
1762,175867.36108716484
1763,175795.1653801389
1764,126374.33027491182
1765,169374.56999126732
1766,176907.86598496835
1767,216478.86393954235
1768,139950.88100648916
1769,164439.13694656262
1770,145131.34812505386
1771,144192.8715906251
1772,139015.133462672
1773,131797.04922598638
1774,142189.89111867963
1775,141942.7531421251
1776,136592.0643211279
1777,117525.4647109727
1778,148334.94351990407
1779,126986.40040918464
1780,177997.78414396325
1781,146668.48068978995
1782,103143.19232691886
1783,152743.39079153523
1784,105889.01616707104
1785,133468.01932628703
1786,141595.47277518664
1787,178901.0916302586
1788,67804.48897621276
1789,118547.15856809854
1790,68919.15238055936
1791,175813.26794159264
1792,158242.19274498796
1793,144450.19238972187
1794,153866.02343393792
1795,144165.9821042189
1796,135504.98135023474
1797,142090.83549608753
1798,133009.9253562412
1799,115397.34722583598
1800,121382.21808859336
1801,136953.49802830402
1802,138438.83297548624
1803,142575.04518481408
1804,146808.4506455536
1805,137135.8576264933
1806,124333.76003666037
1807,126018.58067792591
1808,131743.07396590261
1809,132077.71269360022
1810,141564.3812926053
1811,101651.0561630124
1812,109109.98469060092
1813,124315.6219930465
1814,96972.14029464785
1815,56286.54816162078
1816,103362.8879244961
1817,121194.35685834812
1818,145357.43071109388
1819,123967.61561862075
1820,62681.86477526701
1821,114398.92278760433
1822,149876.37305497588
1823,61447.4420416208
1824,139721.50531498558
1825,148611.1200508646
1826,98559.37575917604
1827,115043.41361851885
1828,135352.43176237226
1829,117490.90906433207
1830,137696.54701010304
1831,148739.40203176602
1832,103655.76379019517
1833,133200.76231787648
1834,122131.27005620372
1835,127999.48327012394
1836,144027.53015329296
1837,96696.83415457679
1838,133468.78678793332
1839,95261.42037550369
1840,150077.27431799402
1841,135876.09724299592
1842,87390.16082340502
1843,149550.2244551014
1844,128391.8852232293
1845,138982.58873928018
1846,152339.49199885773
1847,160056.79846249474
1848,58798.493085538496
1849,119196.29490702412
1850,130959.78987699542
1851,154625.27027226676
1852,143196.39944219662
1853,134356.0275551859
1854,164099.10509569093
1855,143672.1323609301
1856,215030.52219155914
1857,160330.85829080138
1858,139616.86536147035
1859,115629.59146456188
1860,153529.71096766283
1861,125765.32026137732
1862,267030.25825240096
1863,248205.07135871824
1864,266183.5182126798
1865,350477.1954711311
1866,346675.94945037476
1867,219338.11842968178
1868,285423.8328151788
1869,203456.01745555532
1870,229411.61670777696
1871,234724.8265488714
1872,160121.09595471423
1873,245936.24588344488
1874,140128.530476972
1875,205692.4186641069
1876,179114.56211768882
1877,200073.46003709504
1878,229824.47027608613
1879,140002.2819364219
1880,137204.59827371044
1881,243431.83096430136
1882,255928.1512611533
1883,182427.91784504187
1884,209551.15498522442
1885,227643.3272396166
1886,270878.3713279669
1887,207068.1488824165
1888,242359.75104348903
1889,163811.76746605572
1890,144335.4272026454
1891,138947.11195102445
1892,105425.73349757305
1893,140924.86858905826
1894,143567.08554602493
1895,143667.8926490625
1896,132123.58993252186
1897,101368.75790558496
1898,109492.92940843108
1899,146795.6073250513
1900,141897.0977987323
1901,179502.35922884924
1902,142024.52113876908
1903,207058.43580958835
1904,132381.27683604718
1905,198930.6823570048
1906,168323.07781557794
1907,191692.05421096794
1908,109352.0271572341
1909,124069.99421274177
1910,123352.22302345216
1911,177609.48405071953
1912,330405.0192043606
1913,161359.84133703672
1914,69419.81702446965
1915,307702.5223145109
1916,72564.06518365993
1917,232624.1595242249
1918,129323.28898050541
1919,154331.16075691453
1920,164699.84230219477
1921,459174.6710222099
1922,345284.4380088163
1923,196074.77155263143
1924,210434.1969500009
1925,209561.47302802143
1926,380235.3756400267
1927,144087.41447915693
1928,152752.43597541508
1929,125993.43027555842
1930,134359.31825197957
1931,145953.92574291737
1932,139496.20178858252
1933,179450.11205423516
1934,173447.07444958942
1935,165226.73590137332
1936,174777.18336200787
1937,181373.75691234783
1938,182475.22701159862
1939,269950.3268310552
1940,178931.79042959944
1941,177498.83703120996
1942,185811.43869064076
1943,200982.81584298128
1944,352217.15721577354
1945,354734.1615022678
1946,142546.53359201644
1947,332183.7534694211
1948,182347.00403061628
1949,244529.5957302808
1950,182947.625718058
1951,260178.12471673754
1952,218199.66258611012
1953,168043.5319445137
1954,188122.5290221787
1955,132944.4314757695
1956,278023.8895616857
1957,159429.89710304356
1958,307921.0006872708
1959,141076.70024352949
1960,121895.42012072456
1961,125255.32685919975
1962,96666.83699215556
1963,98169.54267781026
1964,110883.4013064875
1965,158525.66363123216
1966,144474.0506568956
1967,306217.3387468326
1968,373956.7487840008
1969,375809.69497853087
1970,397749.4238504453
1971,405488.0069755809
1972,351332.5899300806
1973,254559.52147539947
1974,306394.29090285423
1975,362751.0752538583
1976,275158.23121902155
1977,366779.8637719841
1978,370425.8182617948
1979,352612.63318798464
1980,199137.97780053856
1981,324914.72028211626
1982,212071.071922608
1983,212107.57162276676
1984,188869.2730011941
1985,213794.43325246565
1986,203590.0340473567
1987,164904.09973856155
1988,177975.68595082185
1989,187685.9727090976
1990,212295.68997229554
1991,227982.70564066723
1992,197246.3802667313
1993,161700.4558110468
1994,213611.2931560995
1995,185948.91157832395
1996,246073.6024961777
1997,336748.8758729954
1998,286744.02453782404
1999,245846.1594945837
2000,308979.00530792883
2001,241110.09122597522
2002,248747.37783371037
2003,252556.46115359536
2004,236495.75009706768
2005,245356.12604924027
2006,243429.88327647632
2007,249921.76070869682
2008,198322.3395255022
2009,185325.56926283104
2010,201605.24342437583
2011,151415.7502324386
2012,171553.03490317715
2013,178556.9755463517
2014,182718.10577300054
2015,212792.03715638822
2016,179563.8427502005
2017,191884.98490627966
2018,124055.1098772621
2019,141521.06184249825
2020,115728.61185068396
2021,124851.57590304082
2022,177174.82501567967
2023,143387.48100866936
2024,222191.71235120948
2025,359460.3999139443
2026,192871.14007744097
2027,155323.98691326674
2028,156395.07492371934
2029,171259.2247323279
2030,262990.51123780076
2031,219849.60209216477
2032,241073.9321076618
2033,264211.80472723366
2034,164933.13489827368
2035,191066.34364284977
2036,184984.87938066557
2037,197967.65514476082
2038,254082.2074542997
2039,186245.9313120039
2040,306292.4349661036
2041,284000.4683360814
2042,202304.553006152
2043,173326.21331868274
2044,184046.249957204
2045,212980.25858210068
2046,156961.88720060527
2047,137781.30295918355
2048,137961.39218150036
2049,140700.20291330887
2050,177762.93655384184
2051,117695.26741208222
2052,146184.41988589574
2053,148107.61507645188
2054,99353.51500977848
2055,158931.50958408363
2056,151343.26989502276
2057,122002.82784703806
2058,230604.79674361955
2059,134753.9393796333
2060,177988.92298309904
2061,174003.1914721934
2062,131385.5230042873
2063,133023.8178943468
2064,142441.13463199665
2065,131355.50525474187
2066,162531.78553153915
2067,117834.0164108313
2068,154659.20920689052
2069,104107.41816551052
2070,115299.31590225876
2071,104312.23872415045
2072,123633.94350028562
2073,141807.1135545139
2074,175089.79578408267
2075,145345.27941536784
2076,121384.54526261138
2077,162757.07486817727
2078,119987.3070922981
2079,137212.09351552645
2080,130789.17141400585
2081,127458.01066647226
2082,146528.77771173677
2083,144984.046331082
2084,123497.46167371832
2085,131585.27080829264
2086,121837.65427580713
2087,119952.19082943736
2088,97535.03064533808
2089,77213.19804187384
2090,147092.9566620241
2091,113897.94073690934
2092,126045.07459282843
2093,123314.58039057146
2094,115153.26312064861
2095,139449.77138839927
2096,81192.89592980701
2097,98105.40706991291
2098,135415.37038549493
2099,62621.26710325497
2100,112275.99941734204
2101,120092.32391511109
2102,142255.32964966644
2103,111173.17758735748
2104,138604.12474106887
2105,139093.6079162588
2106,86119.10994830192
2107,169326.30023990307
2108,105892.31853859061
2109,107248.59450131255
2110,130918.6423966936
2111,156686.6557239348
2112,143585.21341243852
2113,123216.29613699246
2114,106976.10380423584
2115,167247.2016655101
2116,112606.3299454672
2117,152066.43612797876
2118,115306.6924120035
2119,108066.1832953947
2120,111659.04600927462
2121,91764.82402308464
2122,114305.1938763861
2123,90997.97876212037
2124,157861.5350687734
2125,132658.38630468873
2126,151295.85272652726
2127,151677.88093374588
2128,139669.0671476319
2129,115701.75664222646
2130,137999.5453323596
2131,155442.0770490885
2132,131831.92943302164
2133,131014.38483829454
2134,115715.48131887501
2135,99235.99516202793
2136,88796.91322906906
2137,128679.42562036349
2138,136306.49235740953
2139,142643.215672592
2140,141777.8934540678
2141,139125.23994100347
2142,127469.92059963648
2143,136519.78288788762
2144,127431.09767950852
2145,144292.80578550958
2146,159008.495593638
2147,143264.79059358302
2148,139536.65631840797
2149,149360.83142136945
2150,198642.23537373525
2151,116361.24784809929
2152,173311.96971560438
2153,172557.16638732445
2154,112052.27426163323
2155,139287.8287409259
2156,247015.5784045093
2157,209786.59211443024
2158,214592.7702996358
2159,195944.23262987533
2160,167860.77593866107
2161,243279.86118901803
2162,267084.56966599886
2163,342534.6408937427
2164,237842.31486724786
2165,185070.56213641484
2166,151804.09895987195
2167,202554.78778072263
2168,200650.65599175435
2169,197331.2630034093
2170,199504.75021218194
2171,143349.7529173906
2172,134919.38743506448
2173,181223.0169748398
2174,224906.3949677033
2175,280975.5021152743
2176,273374.8580194623
2177,228493.814843014
2178,216084.03071300584
2179,153590.49007474104
2180,177314.35657998887
2181,204505.57650141022
2182,237077.9406102298
2183,186971.24203590394
2184,128215.01448194215
2185,136522.94958803005
2186,137774.98632503444
2187,150833.14755895772
2188,161564.9198009351
2189,203674.64624359386
2190,88712.50375486132
2191,99278.88047490983
2192,104848.88996137811
2193,116615.24944297073
2194,101812.27990893724
2195,111905.67877790736
2196,111923.62641149941
2197,125345.84880885821
2198,166194.1084638402
2199,185535.28817934848
2200,146525.7661154014
2201,146234.63287171477
2202,196945.34979152284
2203,134158.7452376225
2204,193748.32818827083
2205,126457.99034021939
2206,146318.8541593447
2207,201778.96197700567
2208,229019.2466673707
2209,196167.2840350544
2210,114102.48802171947
2211,115192.65942118948
2212,118595.28430408567
2213,109757.70943794388
2214,134450.57772327797
2215,108588.89641631671
2216,145177.8069167846
2217,71765.07682372072
2218,102237.45520766951
2219,85537.55898231453
2220,83093.87092303566
2221,265523.218323765
2222,225116.19634302307
2223,300283.51241085434
2224,205391.10474155564
2225,127939.0023373329
2226,154704.84879446344
2227,209047.06283923428
2228,286058.2473065001
2229,232614.03607998186
2230,163723.25630179635
2231,203896.00810853575
2232,167054.3651323499
2233,171392.78629145358
2234,221543.6568161883
2235,210804.08849949902
2236,287728.15408270364
2237,323911.4009046848
2238,177343.12378076158
2239,133916.62098259974
2240,156760.8281647052
2241,148998.73979357167
2242,131139.55069091762
2243,124658.632932057
2244,109276.10420227055
2245,100133.1961780525
2246,151172.70462914061
2247,111102.94227303301
2248,139101.69236224872
2249,127325.1437471805
2250,143233.6867072567
2251,105061.31206151417
2252,160792.74481940598
2253,153653.13093175355
2254,159827.2492830285
2255,179368.6051345207
2256,186698.2053868301
2257,188790.82492612427
2258,159800.56943095362
2259,174659.31474351755
2260,173537.11040119335
2261,186658.78584609908
2262,192391.60944694447
2263,355385.64130767866
2264,400819.7611922861
2265,165315.76614446074
2266,283895.3413238946
2267,350086.889278744
2268,416545.02546139085
2269,162144.09676398433
2270,187490.6348836413
2271,232605.30472903574
2272,190687.78866301334
2273,162206.44027678075
2274,168388.34175235304
2275,163729.18034165248
2276,181423.03956149446
2277,168977.85218683034
2278,147533.9577927577
2279,131624.30538292337
2280,135510.43523370105
2281,165545.4558124295
2282,163102.65056527418
2283,105204.84051372859
2284,107979.3180261051
2285,149410.50349847417
2286,129628.6981877202
2287,327399.4749237127
2288,266552.1721915029
2289,361927.41020697274
2290,456203.36638990324
2291,318855.1557638429
2292,418622.0967195955
2293,457871.0960454079
2294,377794.4048075433
2295,409840.5574815058
2296,289543.56313348823
2297,281020.76918476843
2298,339832.2219547691
2299,372395.93408527755
2300,294095.85592166684
2301,259492.83758028818
2302,230449.7094411337
2303,255035.63357375102
2304,245074.19466548265
2305,171351.07125513122
2306,177219.30518121933
2307,189391.0898471746
2308,231437.14000632867
2309,307475.45072804723
2310,218773.56382243955
2311,190001.67960777017
2312,179074.78895177066
2313,170142.56616185638
2314,174412.81096180002
2315,175917.11686435508
2316,177966.96790850762
2317,176248.60406543483
2318,182731.5305373481
2319,176613.04472496427
2320,211605.7140634087
2321,230822.10014689973
2322,173981.3720802906
2323,169177.78224211783
2324,166900.96866308834
2325,205073.18679191804
2326,161898.25141538816
2327,200622.94320984418
2328,214980.52388929174
2329,172659.01192056347
2330,177582.2499947032
2331,294048.6862595235
2332,404562.0827708971
2333,275595.552558646
2334,230370.0385850107
2335,266545.4199013619
2336,305134.77692975383
2337,206916.20754261402
2338,270903.4441363832
2339,235626.77423273248
2340,367051.81105526927
2341,222059.14325759994
2342,239044.50774053947
2343,223204.9691303539
2344,208252.4055922043
2345,222691.28171722117
2346,231595.29089982266
2347,197384.99041383652
2348,230012.26801033888
2349,175755.7224371607
2350,263006.5227992187
2351,255732.1345307945
2352,261343.1586570186
2353,225558.04080660164
2354,136419.5546275143
2355,159311.16663497654
2356,159249.43565415594
2357,194334.54170215354
2358,187611.37393520275
2359,138758.62652359201
2360,115848.10739095272
2361,138990.60342770448
2362,264822.1664044051
2363,133948.15566672292
2364,160206.33840998742
2365,204009.05965313158
2366,189453.20603894247
2367,251090.81681099598
2368,203562.359034919
2369,226288.32807568618
2370,169045.08813442517
2371,165269.0388702799
2372,182615.17010524665
2373,236401.04669632742
2374,299300.4049971095
2375,233546.17018400124
2376,279693.50100212725
2377,287321.8671397347
2378,140586.4735286057
2379,197771.65327501507
2380,144484.80765064975
2381,173370.6806545001
2382,225514.5565678382
2383,202325.33660778377
2384,241219.57954735932
2385,158706.15541342733
2386,146253.2187889468
2387,144963.8354043814
2388,110929.93237258699
2389,129195.60091476164
2390,146353.6464251345
2391,140843.30992542632
2392,123214.09940234768
2393,158730.21000225635
2394,141631.27336150527
2395,194604.78507147328
2396,145625.51982674014
2397,212109.15170743354
2398,133860.9015230611
2399,74739.3553877415
2400,64276.18200723452
2401,117859.4328112024
2402,149148.63011682723
2403,145249.80300859673
2404,143596.312091701
2405,152872.4950188237
2406,136932.09751730427
2407,125156.3993197626
2408,155388.73727578486
2409,132620.8527356048
2410,156869.1529466978
2411,120368.3806446663
2412,152267.1057326902
2413,135914.49388674067
2414,151824.65439821314
2415,145561.51473739167
2416,134001.64501628967
2417,139237.5018501542
2418,128296.5735912739
2419,124750.90894021344
2420,126818.59765613028
2421,144080.976313584
2422,132793.81214183668
2423,130048.62437114734
2424,143762.9775041467
2425,187206.53610360136
2426,139072.85807655257
2427,147366.23854830588
2428,158561.83774687542
2429,123464.30063556378
2430,128061.24989519127
2431,103396.91308516142
2432,145946.18174648428
2433,142954.0819416942
2434,138091.09803040436
2435,127665.48789304856
2436,115808.55219889554
2437,115978.5691029006
2438,131656.35452307004
2439,117444.70322439446
2440,124601.49506475248
2441,94914.87593950889
2442,103536.44737564577
2443,105578.05008296012
2444,126368.33944218524
2445,84341.56735506073
2446,121847.70099613583
2447,165681.1737348121
2448,136656.07099766674
2449,114206.64546525927
2450,152191.28439071323
2451,138316.0963032009
2452,176466.48126309091
2453,95023.0555819447
2454,126472.09426013555
2455,128512.38513809649
2456,128176.59667137764
2457,126141.8889335926
2458,110170.86185320735
2459,114701.06771118571
2460,129502.671225475
2461,123064.10742002317
2462,125776.54013326355
2463,116772.97469220248
2464,154666.9648768846
2465,146726.8481036536
2466,113033.1359657991
2467,141359.12114876905
2468,81022.35529522557
2469,76006.3711171778
2470,165344.5589791943
2471,183154.8660781002
2472,149543.94355188275
2473,118058.867152753
2474,92797.87441422843
2475,200740.4710628422
2476,139205.25445819576
2477,133701.50981360362
2478,153846.1494152824
2479,107518.45975000312
2480,147832.93142428377
2481,129034.53791609211
2482,138502.19647517285
2483,117127.49638270563
2484,123376.96273957021
2485,133224.23533646937
2486,142308.82582303908
2487,161237.8376847741
2488,156649.71419950854
2489,147768.7904207359
2490,143673.23948891833
2491,99821.18766952101
2492,187708.6075304468
2493,157972.09431245702
2494,159832.19171280228
2495,99111.76925466975
2496,225045.58417325563
2497,163143.8503687618
2498,118549.7910829513
2499,103630.07077990528
2500,130194.32404436736
2501,135844.51715078595
2502,151284.36781014607
2503,112711.85120819167
2504,203712.98301607146
2505,210237.02890565124
2506,234713.60532471145
2507,289024.49975621514
2508,237734.58250421367
2509,212612.12084139153
2510,217353.17219278644
2511,181561.21057390477
2512,193823.20486437817
2513,207519.06950681363
2514,214678.69611895978
2515,154500.1704679598
2516,174405.7614242559
2517,150495.27569965454
2518,151986.20379305453
2519,223250.36186352695
2520,195483.45120333647
2521,192761.0208813607
2522,197150.24739180692
2523,131815.0015919137
2524,132029.6269765355
2525,141812.14374308832
2526,144242.79914575833
2527,132623.94987858683
2528,138467.376399745
2529,151626.42669520417
2530,125924.7539554432
2531,220964.0732198367
2532,213351.01663111968
2533,196194.86154674095
2534,230141.0946910536
2535,279392.5861683333
2536,217997.45015546287
2537,215115.12881511237
2538,178593.33991118
2539,180704.01208802222
2540,163473.12150823147
2541,183426.524134325
2542,169801.1367590855
2543,120767.27220624247
2544,127458.33517330406
2545,146656.14079157027
2546,145193.52856337096
2547,136239.6346205836
2548,155210.8217191648
2549,156294.60894139108
2550,266518.9734742941
2551,141454.03767102316
2552,137298.04169433156
2553,75697.73923716357
2554,124976.84898500827
2555,112553.88393482722
2556,100412.78414680675
2557,112501.9285718775
2558,163903.6192210678
2559,137865.8528944583
2560,147055.80458162492
2561,131266.60815598248
2562,137055.1335969202
2563,146269.42285689135
2564,189616.3234458095
2565,135929.56349443842
2566,181145.70068028674
2567,140867.1309911926
2568,188162.40012823205
2569,200823.08423077138
2570,120541.57284051586
2571,190856.9669030641
2572,148285.39633368186
2573,202878.89354864298
2574,248997.0296045506
2575,135827.98580970874
2576,143501.5834325649
2577,159540.2338316085
2578,91540.55352289342
2579,64367.90762502957
2580,117547.20346664685
2581,115726.6300878736
2582,118056.19438910413
2583,222541.99660164598
2584,169586.50135235573
2585,184946.25601949188
2586,192700.9755419409
2587,178323.04805483608
2588,147332.13561993866
2589,145183.0542071587
2590,207921.26910068138
2591,213399.40903010746
2592,205666.35336968888
2593,251248.03956817585
2594,191258.70369352726
2595,219675.1137743692
2596,266916.749561719
2597,175051.0450943562
2598,235082.75035723936
2599,344629.70334212796
2600,156533.460125463
2601,137207.77123143716
2602,88703.06835585079
2603,104503.67848014008
2604,80158.19041621464
2605,75366.14968549434
2606,138655.10785806458
2607,177621.1869414671
2608,202857.72635368875
2609,149582.13617028878
2610,117028.11901425831
2611,125870.64527950225
2612,149693.7990745868
2613,130738.24534610806
2614,128539.29590600454
2615,154296.53361196496
2616,146164.5654529033
2617,149913.23407147947
2618,177938.77684306158
2619,189871.37336400006
2620,171999.50948816718
2621,179422.9468214794
2622,170999.6712001439
2623,242222.08834279157
2624,307936.9174431719
2625,343973.9592103456
2626,164090.20373766494
2627,164434.2780970861
2628,455529.876722699
2629,432394.3494747652
2630,352525.8728180883
2631,416487.24823747657
2632,393109.056639012
2633,294021.8965022684
2634,382607.839209167
2635,158569.28453028045
2636,180736.8338216022
2637,166377.30892130805
2638,216828.70412668245
2639,179255.601513346
2640,141161.0467645675
2641,114389.96397613037
2642,183633.67293889573
2643,106494.3309972215
2644,125001.84811816471
2645,109241.36174143656
2646,93396.54013037673
2647,98929.97786296334
2648,139396.71618995463
2649,151381.7422773179
2650,148502.8041139052
2651,142743.1995225801
2652,388504.69430715754
2653,234419.15223741622
2654,257012.31195213436
2655,367643.5671404093
2656,303656.96288289194
2657,344762.4709000762
2658,280701.8554970478
2659,275630.9835621402
2660,324807.4076837824
2661,299772.3590065323
2662,351513.6823320522
2663,271591.8018291373
2664,283812.7552601853
2665,319058.4093197586
2666,285426.2990937315
2667,160270.28160686497
2668,185877.74447512906
2669,173824.63219905892
2670,266935.4797701852
2671,184445.00881491898
2672,180334.20806391546
2673,200418.41772724208
2674,188241.38392420515
2675,169446.57387303773
2676,181115.34849036738
2677,176148.25277376582
2678,246558.28130734852
2679,240865.83904567975
2680,263953.49352059176
2681,334981.29748563113
2682,285200.5702800166
2683,426319.6409309376
2684,279082.0777466683
2685,346623.3504849008
2686,245881.14726708512
2687,314847.93594685424
2688,218956.71421932182
2689,221208.74427755835
2690,376150.6626466275
2691,194610.98430611962
2692,145240.20683575782
2693,191039.7182309527
2694,144179.88921316873
2695,189967.98694102338
2696,182941.5374151627
2697,188179.79853882533
2698,186076.4424751789
2699,178803.00725483775
2700,166202.6394559286
2701,160084.78058202888
2702,120903.78629111337
2703,139285.5664468593
2704,148165.83231983718
2705,116083.35663053884
2706,132645.27166411479
2707,134023.4508630835
2708,137075.1270996991
2709,113139.14354337861
2710,119411.06450181341
2711,284948.83173158625
2712,323146.4208323465
2713,170811.14241744118
2714,155495.14139703193
2715,173763.52263675552
2716,143461.09571856906
2717,180496.5615646473
2718,227079.7228691959
2719,166495.1572055424
2720,182400.41750039908
2721,139974.65586409386
2722,150175.2421252155
2723,148497.9841970853
2724,127242.29348343093
2725,136791.3699930899
2726,152115.26259759636
2727,173611.4260113267
2728,158391.46237164503
2729,159681.61948645924
2730,144990.2779617085
2731,123363.65663716896
2732,121458.0559497334
2733,153102.2461679019
2734,158200.2550997202
